catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
38026,0.0523,0.232,0.4572,0.709,0.7041,0.667,0.4505,0.2653,0.1905,0.0931,0.0304,0.0182,0.0021,2.5992,0.0024,2.2614,0.003,1.7986,0.0079,1.1071,0.0465,0.7674,0.0108,218.4483,137.931,4.1379,24.5324,7.9655,11.3367,0.0924,0.051,92.5172
38029,0.0126,0.0482,0.1041,0.1727,0.2104,0.2621,0.2054,0.1366,0.1321,0.0758,0.022,0.0088,0.0007,1.1029,0.0008,0.8896,0.001,0.6353,0.0033,0.3906,0.0186,0.2691,0.0059,146.7931,166.8276,3.1034,31.4322,4.5862,17.0132,0.0414,0.0234,81.931
38030,0.1205,0.1177,0.1233,0.1271,0.1286,0.1478,0.141,0.1403,0.1492,0.142,0.1334,0.1272,0.1011,0.4427,0.1012,0.369,0.1014,0.2685,0.1027,0.1835,0.1085,0.1603,0.7753,190.2759,116.1724,0.7241,67.3678,1.2414,75.131,0.0074,0.0032,42.5172
39001,0.0871,0.2399,0.41,0.5868,0.6864,0.6817,0.6181,0.4691,0.3977,0.2662,0.1089,0.0543,0.0106,1.4799,0.0118,1.4318,0.0139,1.3338,0.031,1.0294,0.111,0.7743,0.0346,162.7241,168.2759,3.6552,30.2899,5.2414,18.7239,0.0411,0.0229,83.3103
39002,0.1275,0.5061,0.8558,1.168,1.2251,1.1091,0.8561,0.5764,0.3908,0.2655,0.1241,0.0693,0.0221,2.6856,0.0229,2.6016,0.0251,2.4219,0.0447,1.8357,0.1382,1.3305,0.043,198.069,132.1034,2.8621,37.061,4.6897,22.5839,0.0664,0.0341,67.0345
39005,0.8788,1.1602,1.1139,1.2103,1.0749,1.0215,0.9672,0.9129,0.9615,0.8848,0.8173,0.7991,0.6651,6.6095,0.6677,4.613,0.6724,3.0861,0.7118,1.646,0.8113,1.2686,0.6896,145.2414,105.8966,8.4483,10.311,22.5517,4.7705,0.3602,0.1149,117.6897
39006,0.2157,0.4996,0.7961,0.9926,1.1442,1.1247,1.0287,0.8507,0.6813,0.5132,0.2975,0.1772,0.0814,1.9864,0.0832,1.945,0.0873,1.8406,0.1238,1.5227,0.279,1.237,0.1293,189.069,157.4483,2.931,34.0891,3.1379,35.5669,0.036,0.0198,52.6897
39007,0.4686,0.8133,0.9503,1.1057,1.0452,0.928,0.8554,0.7325,0.7286,0.5654,0.4061,0.3163,0.1581,3.7846,0.1646,3.3008,0.173,2.4778,0.2349,1.5627,0.4081,1.1889,0.2369,224.3103,117.7586,5.2759,18.1948,12.0,8.8456,0.1666,0.0722,86.931
39008,0.1189,0.4854,0.8737,1.2238,1.3416,1.2018,0.9588,0.6562,0.439,0.293,0.1244,0.0632,0.0189,2.7227,0.0198,2.6451,0.0218,2.4771,0.0403,1.9206,0.1407,1.4183,0.0341,188.0,135.4138,2.7241,36.0,4.1034,24.8621,0.0616,0.0324,65.931
39010,0.3387,0.3368,0.3521,0.3892,0.4062,0.4284,0.427,0.4201,0.4268,0.413,0.3865,0.3635,0.3028,0.6741,0.3032,0.6498,0.3044,0.6087,0.3091,0.5101,0.3256,0.4569,0.7817,131.6897,155.2069,2.0,30.1455,4.3793,19.8316,0.0126,0.0043,66.7241
39011,0.6563,0.7184,0.7655,0.949,0.8606,0.8138,0.7825,0.749,0.7527,0.7278,0.7102,0.6904,0.6188,3.092,0.6192,2.6999,0.6203,2.0551,0.6274,1.2113,0.6635,0.9401,0.809,141.4828,141.1724,2.5862,18.3367,5.3448,29.9739,0.0803,0.0283,58.0
39012,0.9063,1.3199,1.3463,1.4754,1.3636,1.2758,1.1795,1.0709,1.0507,0.9578,0.8373,0.7792,0.5969,6.1276,0.6054,4.8048,0.6131,3.4112,0.6702,1.9361,0.8406,1.5432,0.5504,155.3793,84.2759,5.7586,20.7685,13.7586,7.711,0.3146,0.0963,112.7241
39015,0.4985,0.5319,0.6152,0.7306,0.8231,0.8091,0.8007,0.7662,0.76,0.7006,0.6266,0.5503,0.416,1.1763,0.4175,1.1562,0.4207,1.1214,0.4379,1.002,0.5045,0.8824,0.6239,150.8621,156.2069,2.1724,38.3409,3.3793,28.9232,0.0284,0.0083,101.1379
39016,0.2966,0.4839,0.729,0.9429,1.0727,1.095,1.0155,0.874,0.7729,0.6329,0.4389,0.3018,0.1659,1.9623,0.1682,1.8434,0.1738,1.665,0.2101,1.3755,0.3646,1.1688,0.2492,159.1724,160.8966,2.5862,38.1489,3.4138,33.3617,0.0427,0.0188,78.0345
39017,0.0066,0.1234,0.2955,0.6791,0.6523,0.6946,0.424,0.2123,0.1333,0.0533,0.0058,0.0013,0.0,4.5647,0.0,3.1458,0.0,2.2167,0.0003,1.2596,0.0116,0.7952,0.0,126.0,143.069,8.2759,12.5854,18.8276,4.7262,0.2884,0.1678,142.4828
39019,0.2787,0.318,0.4299,0.5494,0.6751,0.7421,0.7618,0.7213,0.6654,0.5827,0.4511,0.3376,0.1953,0.9381,0.1972,0.9314,0.2006,0.9191,0.2199,0.8707,0.3021,0.7978,0.3815,147.0,175.4483,2.3793,39.2704,1.3103,59.1149,0.016,0.0058,102.1724
39020,0.3184,0.7645,1.2957,1.5987,1.8199,1.6987,1.4489,1.1393,0.8534,0.6711,0.4524,0.297,0.1642,2.6574,0.166,2.6389,0.1715,2.5684,0.2102,2.2371,0.4112,1.8777,0.1699,170.8621,135.2069,2.2414,42.5632,2.0345,50.4902,0.0334,0.0168,32.1724
